sku_dc_pair_index,complete_tm,order_amount,test_inv,test_demand,ave_demand,ave_inv,vlt
42,2/26/20,57,"[57.0, 57.0, 57.0, 57.0, 57.0, 57.0, 57.0, 57.0, 57.0, 57.0, 57.0, 57.0, 56.0, 51.0, 50.0, 49.0, 44.0, 38.0, 37.0, 37.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 34.0, 32.0, 31.0, 31.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.0, 1.0, 1.0, 5.0, 6.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 0.0, 5.0]",1.033333333,46.33333333,9 days
43,3/2/20,69,"[19.0, 9.0, 8.0, 77.0, 77.0, 77.0, 77.0, 77.0, 76.0, 75.0, 74.0, 70.0, 68.0, 65.0, 52.0, 48.0, 37.0, 28.0, 13.0, 8.0, 0.0, -5.0, -9.0, -15.0, -19.0, -26.0, -30.0, -33.0, -35.0, -39.0]","[10.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 4.0, 2.0, 3.0, 13.0, 4.0, 11.0, 9.0, 15.0, 5.0, 8.0, 5.0, 4.0, 6.0, 4.0, 7.0, 4.0, 3.0, 2.0, 4.0, 10.0]",4.566666667,27.46666667,7 days
44,2/26/20,27,"[27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 26.0, 25.0, 25.0, 22.0, 21.0, 20.0, 16.0, 15.0, 15.0, 14.0, 13.0, 13.0, 12.0, 11.0, 9.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 3.0, 1.0, 1.0, 4.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0]",0.733333333,21.4,9 days
45,2/27/20,49,"[32.0, 30.0, 26.0, 23.0, 19.0, 14.0, 11.0, 8.0, 8.0, 8.0, 6.0, 3.0, 0.0, -1.0, -8.0, -10.0, -10.0, -10.0, -10.0, -13.0, -17.0, -17.0, -20.0, -23.0, -24.0, -24.0, -25.0, -28.0, -30.0, -34.0]","[2.0, 4.0, 3.0, 4.0, 5.0, 3.0, 3.0, 0.0, 0.0, 2.0, 3.0, 3.0, 1.0, 7.0, 2.0, 0.0, 0.0, 0.0, 3.0, 4.0, 0.0, 3.0, 3.0, 1.0, 0.0, 1.0, 3.0, 2.0, 4.0, 5.0]",2.366666667,-3.866666667,10 days
46,2/26/20,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -4.0, -4.0, -5.0, -6.0, -9.0, -9.0, -13.0, -17.0, -18.0, -23.0, -23.0, -23.0, -23.0, -23.0, -23.0, -23.0, -23.0, -23.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 1.0, 1.0, 3.0, 0.0, 4.0, 4.0, 1.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.833333333,-9.4,9 days
47,2/27/20,61,"[64.0, 62.0, 58.0, 56.0, 56.0, 56.0, 51.0, 49.0, 49.0, 42.0, 42.0, 42.0, 39.0, 30.0, 27.0, 18.0, 18.0, 18.0, 18.0, 18.0, 15.0, 15.0, 11.0, 3.0, -2.0, -4.0, -7.0, -11.0, -22.0, -26.0]","[2.0, 4.0, 2.0, 0.0, 0.0, 5.0, 2.0, 0.0, 7.0, 0.0, 0.0, 3.0, 9.0, 3.0, 9.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 4.0, 8.0, 5.0, 2.0, 3.0, 4.0, 11.0, 4.0, 7.0]",3.233333333,26.16666667,10 days
48,2/26/20,110,"[122.0, 118.0, 110.0, 109.0, 109.0, 106.0, 103.0, 93.0, 90.0, 90.0, 88.0, 85.0, 85.0, 85.0, 81.0, 80.0, 80.0, 80.0, 80.0, 79.0, 78.0, 76.0, 76.0, 75.0, 75.0, 75.0, 74.0, 73.0, 71.0, 70.0]","[4.0, 8.0, 1.0, 0.0, 3.0, 3.0, 10.0, 3.0, 0.0, 2.0, 3.0, 0.0, 0.0, 4.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 1.0]",1.766666667,87.2,9 days
49,2/26/20,33,"[32.0, 31.0, 30.0, 26.0, 26.0, 24.0, 23.0, 23.0, 23.0, 21.0, 18.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 12.0, 10.0, 10.0, 6.0, 5.0, 4.0, 3.0, 3.0, 0.0, -1.0, -1.0, -7.0, -8.0]","[1.0, 1.0, 4.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 3.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 4.0, 1.0, 1.0, 1.0, 0.0, 3.0, 1.0, 0.0, 6.0, 1.0, 0.0]",1.333333333,13.23333333,9 days
50,2/26/20,27,"[27.0, 27.0, 27.0, 27.0, 27.0, 26.0, 25.0, 25.0, 25.0, 25.0, 22.0, 22.0, 22.0, 22.0, 22.0, 16.0, 16.0, 16.0, 11.0, 10.0, 9.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 3.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 5.0, 1.0, 1.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0]",0.933333333,15.96666667,9 days
51,3/5/20,61,"[26.0, 15.0, 12.0, 12.0, 12.0, 12.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 69.0, 61.0, 54.0, 49.0, 45.0, 44.0, 36.0, 30.0, 25.0, 20.0, 15.0, 14.0, 8.0, 3.0, 2.0, -3.0, -7.0, -14.0]","[11.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 8.0, 7.0, 5.0, 4.0, 1.0, 8.0, 6.0, 5.0, 5.0, 5.0, 1.0, 6.0, 5.0, 1.0, 5.0, 4.0, 7.0, 5.0]",3.533333333,32.6,8 days
52,3/11/20,76,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -4.0, 71.0, 69.0, 68.0, 65.0, 56.0, 55.0, 50.0, 47.0, 47.0, 47.0, 46.0, 40.0, 38.0, 37.0, 37.0, 35.0, 34.0, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 1.0, 2.0, 1.0, 3.0, 9.0, 1.0, 5.0, 3.0, 0.0, 0.0, 1.0, 6.0, 2.0, 1.0, 0.0, 2.0, 1.0, 6.0, 3.0]",1.7,28.8,14 days
53,2/27/20,52,"[60.0, 57.0, 55.0, 54.0, 53.0, 47.0, 46.0, 41.0, 40.0, 38.0, 28.0, 23.0, 18.0, 16.0, 13.0, 8.0, 4.0, 3.0, -2.0, -4.0, -11.0, -14.0, -21.0, -23.0, -29.0, -29.0, -32.0, -39.0, -44.0, -45.0]","[3.0, 2.0, 1.0, 1.0, 6.0, 1.0, 5.0, 1.0, 2.0, 10.0, 5.0, 5.0, 2.0, 3.0, 5.0, 4.0, 1.0, 5.0, 2.0, 7.0, 3.0, 7.0, 2.0, 6.0, 0.0, 3.0, 7.0, 5.0, 1.0, 8.0]",3.766666667,10.36666667,10 days
54,3/8/20,70,"[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 76.0, 75.0, 68.0, 68.0, 66.0, 61.0, 55.0, 55.0, 53.0, 48.0, 45.0, 41.0, 41.0, 37.0, 33.0, 32.0, 31.0, 28.0, 22.0, 18.0, 17.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 7.0, 0.0, 2.0, 5.0, 6.0, 0.0, 2.0, 5.0, 3.0, 4.0, 0.0, 4.0, 4.0, 1.0, 1.0, 3.0, 6.0, 4.0, 1.0, 2.0]",2.066666667,34.36666667,20 days
55,2/27/20,107,"[103.0, 101.0, 99.0, 97.0, 97.0, 84.0, 75.0, 71.0, 69.0, 67.0, 63.0, 59.0, 48.0, 46.0, 44.0, 44.0, 43.0, 43.0, 39.0, 17.0, 15.0, 15.0, 15.0, 3.0, 3.0, -2.0, -4.0, -4.0, -6.0, -10.0]","[2.0, 2.0, 2.0, 0.0, 13.0, 9.0, 4.0, 2.0, 2.0, 4.0, 4.0, 11.0, 2.0, 2.0, 0.0, 1.0, 0.0, 4.0, 22.0, 2.0, 0.0, 0.0, 12.0, 0.0, 5.0, 2.0, 0.0, 2.0, 4.0, 0.0]",3.766666667,44.46666667,17 days
56,2/28/20,52,"[42.0, 42.0, 42.0, 40.0, 38.0, 36.0, 34.0, 29.0, 25.0, 21.0, 19.0, 16.0, 16.0, 14.0, 13.0, 13.0, 13.0, 12.0, 12.0, 10.0, 6.0, 6.0, 6.0, 0.0, 0.0, -2.0, -16.0, -16.0, -18.0, -20.0]","[0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 5.0, 4.0, 4.0, 2.0, 3.0, 0.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 4.0, 0.0, 0.0, 6.0, 0.0, 2.0, 14.0, 0.0, 2.0, 2.0, 0.0]",2.066666667,14.43333333,9 days
57,3/5/20,82,"[3.0, 3.0, 2.0, -2.0, -5.0, -9.0, 67.0, 67.0, 54.0, 52.0, 38.0, 36.0, 34.0, 30.0, 30.0, 23.0, 19.0, 17.0, 17.0, 12.0, 10.0, 10.0, 8.0, 1.0, 1.0, 1.0, -3.0, -7.0, -11.0, -16.0]","[0.0, 1.0, 4.0, 3.0, 4.0, 6.0, 0.0, 13.0, 2.0, 14.0, 2.0, 2.0, 4.0, 0.0, 7.0, 4.0, 2.0, 0.0, 5.0, 2.0, 0.0, 2.0, 7.0, 0.0, 0.0, 4.0, 4.0, 4.0, 5.0, 10.0]",3.7,16.06666667,8 days
58,3/5/20,24,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 16.0, 16.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, -1.0, -1.0, -6.0, -6.0, -6.0, -8.0, -8.0, -8.0, -8.0, -10.0, -12.0, -12.0, -12.0, -12.0, -12.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 6.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 5.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0]",1.266666667,-0.666666667,11 days
59,3/5/20,25,"[-2.0, -2.0, -2.0, -6.0, -6.0, -6.0, 17.0, 17.0, 17.0, 13.0, 13.0, 9.0, 9.0, 7.0, 7.0, 7.0, 4.0, 2.0, 2.0, 0.0, -2.0, -2.0, -2.0, -7.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0]","[0.0, 0.0, 4.0, 0.0, 0.0, 2.0, 0.0, 0.0, 4.0, 0.0, 4.0, 0.0, 2.0, 0.0, 0.0, 3.0, 2.0, 0.0, 2.0, 2.0, 0.0, 0.0, 5.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.1,0.9,8 days
60,3/5/20,41,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 42.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 33.0, 21.0, 13.0, 11.0, 0.0, -8.0, -15.0, -25.0, -29.0, -38.0, -42.0, -48.0, -53.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 12.0, 8.0, 2.0, 11.0, 8.0, 7.0, 10.0, 4.0, 9.0, 4.0, 6.0, 5.0, 6.0]",3.366666667,9.266666667,11 days
61,3/10/20,48,"[15.0, 15.0, 15.0, 13.0, 13.0, 10.0, 9.0, 7.0, 4.0, 3.0, 2.0, 50.0, 50.0, 50.0, 49.0, 49.0, 48.0, 45.0, 43.0, 41.0, 40.0, 37.0, 36.0, 33.0, 33.0, 31.0, 29.0, 28.0, 27.0, 24.0]","[0.0, 0.0, 2.0, 0.0, 3.0, 1.0, 2.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 3.0, 2.0, 2.0, 1.0, 3.0, 1.0, 3.0, 0.0, 2.0, 2.0, 1.0, 1.0, 3.0, 1.0]",1.333333333,28.3,30 days
62,3/10/20,28,"[-5.0, -6.0, -7.0, -8.0, -10.0, -11.0, -14.0, -15.0, -16.0, -18.0, -19.0, 8.0, 6.0, 4.0, 4.0, 2.0, 1.0, -4.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -7.0, -9.0, -11.0, -14.0, -14.0, -14.0]","[1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 2.0, 0.0, 2.0, 1.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 3.0, 0.0, 0.0, 3.0]",1.333333333,-7.1,30 days
63,3/10/20,30,"[-2.0, -5.0, -6.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -9.0, 19.0, 19.0, 19.0, 19.0, 18.0, 17.0, 15.0, 14.0, 14.0, 14.0, 14.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 9.0, 9.0]","[3.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0]",0.633333333,6.266666667,30 days
64,3/17/20,37,"[-9.0, -11.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -14.0, -15.0, -17.0, -18.0, -18.0, 19.0, 18.0, 18.0, 16.0, 14.0, 14.0, 14.0, 13.0, 13.0, 11.0, 11.0, 8.0]","[2.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 3.0, 1.0]",0.7,-2.9,30 days
65,3/10/20,7,"[0.0, -1.0, -2.0, -2.0, -2.0, -3.0, -3.0, -4.0, -7.0, -7.0, -8.0, -1.0, -1.0, -1.0, -1.0, -3.0, -4.0, -4.0, -5.0, -6.0, -6.0, -7.0, -10.0, -10.0, -10.0, -11.0, -11.0, -12.0, -12.0, -13.0]","[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0]",0.733333333,-5.566666667,30 days
66,3/12/20,20,"[3.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, -16.0, -19.0, -22.0, -24.0, -4.0, -4.0, -4.0, -4.0, -5.0, -5.0, -6.0, -6.0, -7.0, -7.0, -9.0, -12.0, -20.0, -20.0, -26.0, -28.0, -42.0]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 16.0, 3.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 3.0, 8.0, 0.0, 6.0, 2.0, 14.0, 1.0]",2.2,-9.333333333,15 days
67,3/9/20,39,"[34.0, 31.0, 31.0, 31.0, 30.0, 30.0, 30.0, 27.0, 25.0, 19.0, 56.0, 50.0, 50.0, 47.0, 46.0, 45.0, 45.0, 44.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 42.0, 42.0, 40.0, 40.0, 40.0, 37.0]","[3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0, 6.0, 2.0, 6.0, 0.0, 3.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 3.0, 1.0]",1.233333333,39,15 days
68,3/5/20,20,"[2.0, 2.0, 2.0, 1.0, -1.0, -10.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 1.0]","[0.0, 0.0, 1.0, 2.0, 9.0, 5.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0]",0.733333333,3.033333333,15 days
69,3/12/20,27,"[13.0, 13.0, 13.0, 11.0, 11.0, 10.0, 10.0, 7.0, 5.0, 2.0, 0.0, -1.0, -2.0, 25.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 18.0]","[0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 3.0, 2.0, 3.0, 2.0, 1.0, 1.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",0.766666667,14.53333333,15 days
70,3/13/20,45,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -3.0, -9.0, -16.0, -20.0, 21.0, 12.0, 12.0, 8.0, 8.0, 0.0, -8.0, -10.0, -12.0, -14.0, -16.0, -22.0, -27.0, -29.0, -33.0, -37.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 6.0, 7.0, 4.0, 4.0, 9.0, 0.0, 4.0, 0.0, 8.0, 8.0, 2.0, 2.0, 2.0, 2.0, 6.0, 5.0, 2.0, 4.0, 4.0, 5.0]",2.933333333,-6.166666667,26 days
71,3/4/20,29,"[3.0, 3.0, -1.0, -6.0, -6.0, 21.0, 19.0, 17.0, 13.0, 11.0, 11.0, 6.0, 6.0, 6.0, 4.0, 2.0, 0.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0]","[0.0, 4.0, 5.0, 0.0, 2.0, 2.0, 2.0, 4.0, 2.0, 0.0, 5.0, 0.0, 0.0, 2.0, 2.0, 2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]",1.266666667,1.9,14 days
72,3/4/20,42,"[-1.0, -2.0, -2.0, -2.0, -2.0, 40.0, 36.0, 35.0, 32.0, 30.0, 29.0, 29.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 22.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 3.0, 2.0, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.866666667,20.3,14 days
73,2/25/20,31,"[26.0, 24.0, 24.0, 17.0, 14.0, 3.0, 1.0, 1.0, 1.0, -1.0, -1.0, -3.0, -7.0, -9.0, -11.0, -11.0, -13.0, -15.0, -17.0, -21.0, -21.0, -25.0, -25.0, -25.0, -25.0, -29.0, -29.0, -29.0, -31.0, -31.0]","[2.0, 0.0, 7.0, 3.0, 11.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 4.0, 2.0, 2.0, 0.0, 2.0, 2.0, 2.0, 4.0, 0.0, 4.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 2.0, 0.0, 2.0]",1.966666667,-8.933333333,8 days
74,3/10/20,43,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 1.0, 0.0, -2.0, -14.0, -20.0, 18.0, 14.0, 13.0, 12.0, 9.0, 7.0, 3.0, -2.0, -6.0, -8.0, -10.0, -18.0, -20.0, -20.0, -24.0, -26.0, -28.0, -28.0, -28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 2.0, 12.0, 6.0, 5.0, 4.0, 1.0, 1.0, 3.0, 2.0, 4.0, 5.0, 4.0, 2.0, 2.0, 8.0, 2.0, 0.0, 4.0, 2.0, 2.0, 0.0, 0.0, 2.0]",2.566666667,-5.1,15 days
75,3/10/20,81,"[0.0, -2.0, -6.0, -6.0, -7.0, -11.0, -14.0, -14.0, -28.0, -39.0, -45.0, 27.0, 22.0, 21.0, 20.0, 18.0, 17.0, 17.0, 17.0, 12.0, 9.0, 9.0, 5.0, -1.0, -5.0, -15.0, -26.0, -29.0, -31.0, -39.0]","[2.0, 4.0, 0.0, 1.0, 4.0, 3.0, 0.0, 14.0, 11.0, 6.0, 9.0, 5.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0, 5.0, 3.0, 0.0, 4.0, 6.0, 4.0, 10.0, 11.0, 3.0, 2.0, 8.0, 8.0]",4.266666667,-4.133333333,15 days
76,3/3/20,29,"[0.0, -4.0, -4.0, -7.0, 22.0, 21.0, 21.0, 19.0, 16.0, 10.0, 7.0, -1.0, -1.0, -2.0, -5.0, -5.0, -5.0, -5.0, -7.0, -15.0, -26.0, -29.0, -29.0, -31.0, -31.0, -36.0, -36.0, -36.0, -38.0, -38.0]","[4.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 3.0, 6.0, 3.0, 8.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 2.0, 8.0, 11.0, 3.0, 0.0, 2.0, 0.0, 5.0, 0.0, 0.0, 2.0, 0.0, 0.0]",2.233333333,-9.166666667,8 days
77,3/6/20,44,"[23.0, 22.0, 21.0, 20.0, 20.0, 17.0, 17.0, 59.0, 58.0, 57.0, 56.0, 55.0, 55.0, 55.0, 55.0, 54.0, 53.0, 53.0, 53.0, 53.0, 52.0, 52.0, 50.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 47.0]","[1.0, 1.0, 1.0, 0.0, 3.0, 0.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0]",0.733333333,44.83333333,11 days
78,3/3/20,30,"[-9.0, -9.0, -11.0, -12.0, 17.0, 16.0, 16.0, 16.0, 15.0, 12.0, 12.0, 10.0, 10.0, 9.0, 7.0, 4.0, 3.0, 3.0, 2.0, 0.0, -2.0, -5.0, -5.0, -6.0, -8.0, -10.0, -11.0, -11.0, -12.0, -13.0]","[0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 2.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0]",1.133333333,0.933333333,15 days
79,3/3/20,35,"[-2.0, -5.0, -5.0, -11.0, 23.0, 22.0, 19.0, 18.0, 13.0, 10.0, 9.0, 8.0, 8.0, 7.0, 5.0, 2.0, -3.0, -3.0, -6.0, -7.0, -12.0, -15.0, -17.0, -18.0, -18.0, -18.0, -21.0, -23.0, -24.0, -25.0]","[3.0, 0.0, 6.0, 1.0, 1.0, 3.0, 1.0, 5.0, 3.0, 1.0, 1.0, 0.0, 1.0, 2.0, 3.0, 5.0, 0.0, 3.0, 1.0, 5.0, 3.0, 2.0, 1.0, 0.0, 0.0, 3.0, 2.0, 1.0, 1.0, 1.0]",1.966666667,-2.966666667,15 days
80,2/26/20,15,"[15.0, 15.0, 15.0, 15.0, 13.0, 13.0, 13.0, 13.0, 11.0, 8.0, 8.0, 8.0, 6.0, 5.0, 5.0, 4.0, 3.0, 1.0, 0.0, 0.0, 0.0, -2.0, -3.0, -3.0, -3.0, -3.0, -3.0, -4.0, -5.0, -9.0]","[0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 4.0, 0.0]",0.8,4.533333333,9 days
81,2/29/20,49,"[15.0, 57.0, 49.0, 33.0, 25.0, 18.0, 18.0, 18.0, 18.0, 14.0, 1.0, -13.0, -21.0, -29.0, -29.0, -29.0, -29.0, -29.0, -29.0, -31.0, -31.0, -31.0, -31.0, -31.0, -31.0, -32.0, -32.0, -32.0, -32.0, -32.0]","[7.0, 8.0, 16.0, 8.0, 7.0, 0.0, 0.0, 0.0, 4.0, 13.0, 14.0, 8.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.2,-9.6,3 days
82,3/4/20,34,"[-2.0, -3.0, -5.0, -6.0, -6.0, 28.0, 28.0, 28.0, 27.0, 27.0, 27.0, 26.0, 26.0, 26.0, 26.0, 24.0, 23.0, 23.0, 23.0, 23.0, 21.0, 20.0, 19.0, 19.0, 16.0, 15.0, 15.0, 15.0, 15.0, 12.0]","[1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0, 3.0, 1.0]",0.7,17.66666667,17 days
83,3/7/20,90,"[30.0, 27.0, 26.0, 24.0, 20.0, 17.0, 12.0, 9.0, 98.0, 96.0, 95.0, 95.0, 93.0, 86.0, 86.0, 79.0, 71.0, 71.0, 69.0, 67.0, 60.0, 56.0, 48.0, 45.0, 35.0, 28.0, 23.0, 18.0, 10.0, 6.0]","[3.0, 1.0, 2.0, 4.0, 3.0, 5.0, 3.0, 1.0, 2.0, 1.0, 0.0, 2.0, 7.0, 0.0, 7.0, 8.0, 0.0, 2.0, 2.0, 7.0, 4.0, 8.0, 3.0, 10.0, 7.0, 5.0, 5.0, 8.0, 4.0, 4.0]",3.933333333,50,13 days
