sku_dc_pair_index,complete_tm,order_amount,test_inv,test_demand,ave_demand,ave_inv,vlt,vlt_num
170,4/12/20,11,"[-1.0, -1.0, -1.0, -3.0, -5.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, 3.0, 2.0, 2.0, -1.0, -1.0, -1.0, -1.0, -2.0, -2.0, -2.0, -3.0, -3.0, -3.0, -5.0, -19.0, -19.0, -20.0, -20.0]","[0.0, 0.0, 2.0, 2.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 14.0, 0.0, 1.0, 0.0]",0.967741935,-5.5625,19 days,19
171,4/2/20,43,"[15.0, -8.0, -8.0, -10.0, 33.0, 26.0, 13.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 7.0, -1.0, -2.0, -2.0, -2.0, -4.0, -5.0, -10.0, -10.0, -10.0, -22.0, -35.0, -36.0, -36.0, -36.0, -37.0, -37.0, -39.0]","[23.0, 0.0, 2.0, 0.0, 7.0, 13.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 8.0, 1.0, 0.0, 0.0, 2.0, 1.0, 5.0, 0.0, 0.0, 12.0, 13.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0]",3.129032258,-6.03125,4 days,4
172,4/7/20,101,"[55.0, 51.0, 51.0, 47.0, 37.0, 29.0, 27.0, 21.0, 15.0, 114.0, 105.0, 99.0, 95.0, 95.0, 91.0, 89.0, 82.0, 82.0, 80.0, 78.0, 72.0, 66.0, 64.0, 64.0, 64.0, 59.0, 57.0, 57.0, 57.0, 55.0, 51.0, 51.0]","[4.0, 0.0, 4.0, 10.0, 8.0, 2.0, 6.0, 6.0, 2.0, 9.0, 6.0, 4.0, 0.0, 4.0, 2.0, 7.0, 0.0, 2.0, 2.0, 6.0, 6.0, 2.0, 0.0, 0.0, 5.0, 2.0, 0.0, 0.0, 2.0, 4.0, 0.0]",3.387096774,64.375,9 days,9
173,3/30/20,85,"[0.0, 79.0, 79.0, 79.0, 77.0, 77.0, 75.0, 75.0, 72.0, 70.0, 67.0, 63.0, 41.0, 41.0, 39.0, 39.0, 32.0, 30.0, 28.0, 28.0, 24.0, 22.0, 8.0, 6.0, 4.0, 4.0, 4.0, 1.0, 1.0, -2.0, -2.0, -2.0]","[6.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 3.0, 2.0, 3.0, 4.0, 22.0, 0.0, 2.0, 0.0, 7.0, 2.0, 2.0, 0.0, 4.0, 2.0, 14.0, 2.0, 2.0, 0.0, 0.0, 3.0, 0.0, 3.0, 0.0, 0.0]",2.806451613,36.21875,12 days,12
174,4/3/20,11,"[2, 1.0, 0.0, 0.0, -2.0, 9.0, 3.0, 3.0, -1.0, -10.0, -10.0, -10.0, -10.0, -12.0, -12.0, -12.0, -12.0, -13.0, -13.0, -13.0, -14.0, -14.0, -14.0, -21.0, -23.0, -23.0, -27.0, -28.0, -28.0, -28.0, -30.0, -30.0]","[1.0, 1.0, 0.0, 2.0, 0.0, 6.0, 0.0, 4.0, 9.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 7.0, 2.0, 0.0, 4.0, 1.0, 0.0, 0.0, 2.0, 0.0]",1.387096774,-12.25,4 days,4
175,4/2/20,27,"[21, 16.0, 7.0, 5.0, 31.0, 30.0, 26.0, 23.0, 23.0, 18.0, 15.0, 9.0, 4.0, 2.0, -3.0, -3.0, -6.0, -9.0, -14.0, -18.0, -19.0, -20.0, -21.0, -24.0, -25.0, -25.0, -26.0, -32.0, -33.0, -33.0, -37.0, -38.0]","[5.0, 9.0, 2.0, 1.0, 1.0, 4.0, 3.0, 0.0, 5.0, 3.0, 6.0, 5.0, 2.0, 5.0, 0.0, 3.0, 3.0, 5.0, 4.0, 1.0, 1.0, 1.0, 3.0, 1.0, 0.0, 1.0, 6.0, 1.0, 0.0, 4.0, 1.0]",2.774193548,-4.875,3 days,3
176,4/2/20,79,"[38, 38.0, 32.0, 32.0, 110.0, 104.0, 99.0, 98.0, 94.0, 91.0, 87.0, 86.0, 79.0, 73.0, 72.0, 72.0, 71.0, 71.0, 67.0, 59.0, 53.0, 50.0, 47.0, 42.0, 39.0, 39.0, 32.0, 30.0, 27.0, 26.0, 24.0, 21.0]","[0.0, 6.0, 0.0, 1.0, 6.0, 5.0, 1.0, 4.0, 3.0, 4.0, 1.0, 7.0, 6.0, 1.0, 0.0, 1.0, 0.0, 4.0, 8.0, 6.0, 3.0, 3.0, 5.0, 3.0, 0.0, 7.0, 2.0, 3.0, 1.0, 2.0, 3.0]",3.096774194,59.46875,3 days,3
177,4/5/20,41,"[39, 38.0, 38.0, 34.0, 33.0, 32.0, 32.0, 73.0, 73.0, 71.0, 68.0, 68.0, 68.0, 66.0, 66.0, 63.0, 63.0, 60.0, 60.0, 58.0, 58.0, 58.0, 58.0, 56.0, 56.0, 56.0, 56.0, 53.0, 53.0, 51.0, 51.0, 51.0]","[1.0, 0.0, 4.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 3.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 0.0]",0.935483871,55,6 days,6
178,4/4/20,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 0.0, -2.0, -10.0, -10.0, -12.0, -13.0, -13.0, -14.0, -15.0, -15.0, -17.0, -17.0, -18.0, -18.0, -21.0, -23.0, -26.0, -27.0, -28.0, -29.0, -32.0, -32.0, -34.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 8.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 3.0, 2.0, 3.0, 1.0, 1.0, 1.0, 3.0, 0.0, 2.0]",1.161290323,-13.125,17 days,17
179,4/4/20,103,"[-27.0, -34.0, -36.0, -38.0, -45.0, -52.0, 48.0, 46.0, 46.0, 46.0, 44.0, 44.0, 44.0, 43.0, 43.0, 41.0, 36.0, 34.0, 32.0, 32.0, 24.0, 20.0, 17.0, 13.0, 1.0, -5.0, -23.0, -25.0, -29.0, -33.0, -35.0, -42.0]","[7.0, 2.0, 2.0, 7.0, 7.0, 3.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 5.0, 2.0, 2.0, 0.0, 8.0, 4.0, 3.0, 4.0, 12.0, 6.0, 18.0, 2.0, 4.0, 4.0, 2.0, 7.0]",3.806451613,7.1875,13 days,13
180,4/3/20,35,"[0.0, 0.0, 0.0, 0.0, 0.0, 35.0, 29.0, 27.0, 25.0, 25.0, 21.0, 21.0, 18.0, 12.0, 11.0, 11.0, 9.0, 7.0, 5.0, 5.0, 5.0, 4.0, 4.0, 2.0, -2.0, -4.0, -9.0, -9.0, -11.0, -13.0, -13.0, -17.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 2.0, 2.0, 0.0, 4.0, 0.0, 3.0, 6.0, 1.0, 0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 4.0, 2.0, 5.0, 0.0, 2.0, 2.0, 0.0, 4.0]",1.677419355,6.1875,12 days,12
181,3/31/20,28,"[16.0, 14.0, 41.0, 38.0, 38.0, 36.0, 36.0, 34.0, 34.0, 32.0, 31.0, 30.0, 28.0, 28.0, 26.0, 26.0, 26.0, 26.0, 26.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 20.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]","[2.0, 1.0, 3.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 1.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.838709677,26.375,5 days,5
182,3/31/20,28,"[16.0, 14.0, 41.0, 38.0, 38.0, 36.0, 36.0, 34.0, 34.0, 32.0, 31.0, 30.0, 28.0, 28.0, 26.0, 26.0, 26.0, 26.0, 26.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 20.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]","[2.0, 1.0, 3.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 1.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.838709677,26.375,5 days,5
183,4/2/20,29,"[-4.0, -4.0, -6.0, -6.0, 20.0, 19.0, 18.0, 17.0, 16.0, 16.0, 14.0, 13.0, 11.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 9.0, 5.0, 0.0, -6.0, -7.0, -10.0, -13.0, -14.0]","[0.0, 2.0, 0.0, 3.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 5.0, 6.0, 1.0, 3.0, 3.0, 1.0]",1.258064516,6.1875,15 days,15
184,4/7/20,26,"[10.0, 10.0, 7.0]","[0.0, 0.0, 3.0]",1,9,5 days,5
185,4/7/20,26,"[10.0, 10.0, 7.0]","[0.0, 0.0, 3.0]",1,9,5 days,5
186,4/1/20,134,"[-3.0, -6.0, -12.0, 122.0, 112.0, 108.0, 99.0, 94.0, 85.0, 83.0, 83.0, 81.0, 77.0, 71.0, 67.0, 64.0, 62.0, 56.0, 48.0, 44.0, 38.0, 36.0, 36.0, 30.0, 22.0, 20.0, 6.0, -1.0, -7.0, -9.0, -19.0, -22.0]","[3.0, 6.0, 0.0, 10.0, 4.0, 9.0, 5.0, 9.0, 2.0, 0.0, 2.0, 4.0, 6.0, 4.0, 3.0, 2.0, 6.0, 8.0, 4.0, 6.0, 2.0, 0.0, 6.0, 8.0, 2.0, 14.0, 7.0, 6.0, 2.0, 10.0, 3.0]",4.935483871,45.78125,7 days,7
187,4/9/20,47,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 45.0, 43.0, 37.0, 34.0, 31.0, 29.0, 28.0, 27.0, 23.0, 18.0, 16.0, 15.0, 12.0, 11.0, 6.0, 6.0, 2.0, 1.0, -1.0, -9.0, -14.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 6.0, 3.0, 3.0, 2.0, 1.0, 1.0, 4.0, 5.0, 2.0, 1.0, 3.0, 1.0, 5.0, 0.0, 4.0, 1.0, 2.0, 8.0, 5.0]",1.967741935,11.25,10 days,10
188,4/15/20,37,"[29, 29.0, 25.0, 20.0, 18.0, 13.0, 12.0, 9.0, 8.0, 5.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]","[0.0, 4.0, 5.0, 2.0, 5.0, 1.0, 3.0, 1.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.838709677,24.65625,16 days,16
189,4/4/20,49,"[-1.0, -1.0, -1.0, -1.0, -1.0, -5.0, 44.0, 40.0, 38.0, 34.0, 32.0, 32.0, 24.0, 19.0, 17.0, 15.0, 11.0, 5.0, 3.0, -1.0, -7.0, -9.0, -13.0, -15.0, -17.0, -19.0, -21.0, -25.0, -25.0, -27.0, -27.0, -27.0]","[0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 4.0, 2.0, 4.0, 2.0, 0.0, 8.0, 5.0, 2.0, 2.0, 4.0, 6.0, 2.0, 4.0, 6.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 0.0, 2.0, 0.0, 0.0]",2.419354839,2.21875,13 days,13
190,4/4/20,21,"[-10.0, -10.0, -10.0, -12.0, -12.0, -12.0, 8.0, 6.0, 6.0, 6.0, 4.0, 1.0, 1.0, 1.0, -1.0, -3.0, -3.0, -7.0, -9.0, -9.0, -11.0, -14.0, -17.0, -17.0, -19.0, -21.0, -21.0, -21.0, -21.0, -21.0, -24.0, -24.0]","[0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 3.0, 0.0, 0.0, 2.0, 2.0, 0.0, 4.0, 2.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",1.129032258,-9.25,13 days,13
191,4/5/20,10,"[6, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 6.0, -3.0, -4.0, -4.0, -8.0, -9.0, -14.0, -14.0, -14.0, -15.0, -15.0, -15.0, -16.0, -20.0, -20.0, -20.0, -20.0, -22.0, -24.0, -24.0, -33.0, -35.0]","[5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 9.0, 1.0, 0.0, 4.0, 1.0, 5.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 9.0, 2.0]",1.64516129,-9.5625,6 days,6
192,4/1/20,15,"[0.0, 0.0, 0.0, 6.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, -3.0, -3.0, -3.0, -3.0]","[0.0, 0.0, 9.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0]",0.580645161,1.3125,6 days,6
193,4/8/20,30,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 14.0, 14.0, 14.0, 11.0, 5.0, 2.0, 0.0, -23.0, -34.0, -37.0, -40.0, -45.0, -46.0, -49.0, -52.0, -63.0, -69.0, -69.0, -69.0, -79.0, -84.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 8.0, 0.0, 0.0, 3.0, 6.0, 3.0, 2.0, 23.0, 11.0, 3.0, 3.0, 5.0, 1.0, 3.0, 3.0, 11.0, 6.0, 0.0, 0.0, 10.0, 5.0]",3.677419355,-21.15625,9 days,9
194,4/4/20,162,"[2, -4.0, -7.0, -7.0, -7.0, -7.0, 150.0, 120.0, 117.0, 116.0, 114.0, 114.0, 114.0, 114.0, 114.0, 114.0, 107.0, 92.0, 82.0, 79.0, 78.0, 78.0, 76.0, 56.0, 40.0, 37.0, 34.0, 31.0, 27.0, 26.0, 25.0, 24.0]","[6.0, 3.0, 0.0, 0.0, 0.0, 5.0, 30.0, 3.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 15.0, 10.0, 3.0, 1.0, 0.0, 2.0, 20.0, 16.0, 3.0, 3.0, 3.0, 4.0, 1.0, 1.0, 1.0]",4.516129032,64.03125,5 days,5
195,4/8/20,34,"[21.0, 19.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 40.0, 36.0, 28.0, 24.0, 24.0, 6.0, 6.0, -2.0, -4.0, -4.0, -7.0, -9.0, -11.0, -12.0, -14.0, -21.0, -21.0, -25.0, -26.0, -26.0, -29.0, -29.0]","[2.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 8.0, 4.0, 0.0, 18.0, 0.0, 8.0, 2.0, 0.0, 3.0, 2.0, 2.0, 1.0, 2.0, 7.0, 0.0, 4.0, 1.0, 0.0, 3.0, 0.0]",2.709677419,0.375,13 days,13
196,4/9/20,31,"[23, 20.0, 20.0, 14.0, 9.0, 9.0, 8.0, 4.0, 4.0, 1.0, 1.0, 29.0, 29.0, 29.0, 29.0, 27.0, 22.0, 22.0, 19.0, 19.0, 17.0, 17.0, 16.0, 12.0, 11.0, 11.0, 8.0, 7.0, 7.0, 5.0, -5.0, -6.0]","[3.0, 0.0, 6.0, 5.0, 0.0, 1.0, 4.0, 0.0, 3.0, 0.0, 3.0, 0.0, 0.0, 0.0, 2.0, 5.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 4.0, 1.0, 0.0, 3.0, 1.0, 0.0, 2.0, 10.0, 1.0]",1.935483871,13.6875,10 days,10
197,4/7/20,22,"[-2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, 19.0, 9.0, 5.0, 2.0, -12.0, -13.0, -16.0, -16.0, -16.0, -16.0, -16.0, -17.0, -18.0, -21.0, -27.0, -28.0, -29.0, -31.0, -39.0, -41.0, -47.0, -47.0, -50.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 10.0, 4.0, 3.0, 14.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 6.0, 1.0, 1.0, 2.0, 8.0, 2.0, 6.0, 0.0, 3.0]",2.258064516,-15.09375,12 days,12
198,4/4/20,23,"[1.0, 1.0, 1.0, 0.0, -2.0, -6.0, 15.0, 15.0, 10.0, 9.0, 6.0, 5.0, 5.0, 2.0, 2.0, 2.0, -2.0, -2.0, -2.0, -3.0, -6.0, -7.0, -7.0, -8.0, -8.0, -12.0, -12.0, -13.0, -15.0, -17.0, -22.0, -22.0]","[0.0, 0.0, 1.0, 2.0, 4.0, 2.0, 0.0, 5.0, 1.0, 3.0, 1.0, 0.0, 3.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 3.0, 1.0, 0.0, 1.0, 0.0, 4.0, 0.0, 1.0, 2.0, 2.0, 5.0, 0.0]",1.483870968,-2.875,9 days,9
199,4/4/20,93,"[38, 33.0, 33.0, 28.0, 28.0, 23.0, 114.0, 114.0, 110.0, 104.0, 97.0, 87.0, 77.0, 68.0, 68.0, 63.0, 63.0, 61.0, 53.0, 49.0, 42.0, 40.0, 32.0, 28.0, 14.0, 10.0, 6.0, 2.0, -2.0, -2.0, -6.0, -6.0]","[5.0, 0.0, 5.0, 0.0, 5.0, 2.0, 0.0, 4.0, 6.0, 7.0, 10.0, 10.0, 9.0, 0.0, 5.0, 0.0, 2.0, 8.0, 4.0, 7.0, 2.0, 8.0, 4.0, 14.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0]",4.419354839,45.90625,5 days,5
200,3/31/20,37,"[-5.0, -8.0, 27.0, 24.0, 23.0, 21.0, 20.0, 17.0, 14.0, 11.0, 9.0, 8.0, 8.0, 8.0, 8.0, 7.0, 6.0, 6.0, 6.0, 1.0, -1.0, -2.0, -5.0, -5.0, -5.0, -6.0, -6.0, -7.0, -8.0, -10.0, -13.0, -14.0]","[3.0, 2.0, 3.0, 1.0, 2.0, 1.0, 3.0, 3.0, 3.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 2.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 3.0, 1.0]",1.483870968,4.03125,8 days,8
201,4/11/20,47,"[2.0, 1.0, 0.0, -1.0, -4.0, -4.0, -4.0, -4.0, -4.0, -5.0, -7.0, -8.0, -9.0, 38.0, 35.0, 34.0, 32.0, 29.0, 29.0, 27.0, 26.0, 24.0, 22.0, 21.0, 20.0, 20.0, 19.0, 18.0, 18.0, 16.0, 14.0, 12.0]","[1.0, 1.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 3.0, 1.0, 2.0, 3.0, 0.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 2.0, 2.0, 2.0]",1.193548387,12.71875,20 days,20
202,4/2/20,14,"[0.0, 0.0, 0.0, 0.0, 14.0, 13.0, 13.0, 12.0, 9.0, 6.0, 6.0, 5.0, 5.0, 4.0, 2.0, 1.0, 1.0, 0.0, 0.0, -1.0, -2.0, -2.0, -3.0, -4.0, -6.0, -6.0, -7.0, -10.0, -10.0, -11.0, -11.0, -11.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 3.0, 3.0, 0.0, 1.0, 0.0, 1.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 3.0, 0.0, 1.0, 0.0, 0.0]",0.806451613,0.21875,4 days,4
203,4/5/20,33,"[3, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 32.0, 26.0, 21.0, 20.0, 16.0, 11.0, 5.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, -3.0, -3.0, -3.0, -8.0, -13.0, -16.0, -16.0, -19.0, -20.0, -21.0]","[2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 6.0, 5.0, 1.0, 4.0, 5.0, 6.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 5.0, 5.0, 3.0, 0.0, 3.0, 1.0, 1.0]",1.838709677,1.21875,6 days,6
204,4/1/20,60,"[6.0, 6.0, 6.0, 66.0, 66.0, 66.0, 63.0, 60.0, 60.0, 60.0, 60.0, 60.0, 57.0, 52.0, 52.0, 52.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 46.0, 46.0, 46.0, 46.0, 46.0, 43.0, 43.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 5.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",0.741935484,48.40625,23 days,23
205,3/31/20,98,"[19.0, 11.0, 102.0, 96.0, 89.0, 82.0, 75.0, 64.0, 54.0, 51.0, 46.0, 46.0, 44.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 41.0, 39.0, 34.0, 28.0, 26.0, 25.0, 20.0, 16.0]","[8.0, 7.0, 6.0, 7.0, 7.0, 7.0, 11.0, 10.0, 3.0, 5.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 5.0, 6.0, 2.0, 1.0, 5.0, 4.0]",3.258064516,45.9375,9 days,9
206,4/10/20,178,"[127.0, 125.0]","[6.0, 2.0]",4,126,9 days,9
207,4/10/20,178,"[127.0, 125.0]","[6.0, 2.0]",4,126,9 days,9
208,4/9/20,156,"[0.0, 0.0, 0.0, 0.0, 0.0, -4.0, -5.0, -5.0, -9.0, -10.0, -11.0, 144.0, 141.0, 139.0, 138.0, 138.0, 136.0, 134.0, 132.0, 132.0, 132.0, 130.0, 130.0, 128.0, 127.0, 126.0, 124.0, 124.0, 123.0, 121.0, 121.0, 120.0]","[0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 0.0, 4.0, 1.0, 1.0, 1.0, 3.0, 2.0, 1.0, 0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 1.0, 1.0, 2.0, 0.0, 1.0, 2.0, 0.0, 1.0]",1.161290323,84.25,12 days,12
209,4/9/20,156,"[0.0, 0.0, 0.0, 0.0, 0.0, -4.0, -5.0, -5.0, -9.0, -10.0, -11.0, 144.0, 141.0, 139.0, 138.0, 138.0, 136.0, 134.0, 132.0, 132.0, 132.0, 130.0, 130.0, 128.0, 127.0, 126.0, 124.0, 124.0, 123.0, 121.0, 121.0, 120.0]","[0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 0.0, 4.0, 1.0, 1.0, 1.0, 3.0, 2.0, 1.0, 0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 1.0, 1.0, 2.0, 0.0, 1.0, 2.0, 0.0, 1.0]",1.161290323,84.25,12 days,12
210,4/3/20,19,"[15, 15.0, 12.0, 6.0, 3.0, 16.0, 9.0, 5.0, 0.0, -2.0, -4.0, -8.0, -9.0, -10.0, -10.0, -12.0, -13.0, -15.0, -21.0, -22.0, -25.0, -26.0, -31.0, -33.0, -33.0, -33.0, -34.0, -38.0, -39.0, -43.0, -48.0, -56.0]","[0.0, 3.0, 6.0, 3.0, 6.0, 7.0, 4.0, 5.0, 2.0, 2.0, 4.0, 1.0, 1.0, 0.0, 2.0, 1.0, 2.0, 6.0, 1.0, 3.0, 1.0, 5.0, 2.0, 0.0, 0.0, 1.0, 4.0, 1.0, 4.0, 5.0, 8.0]",2.903225806,-15.125,4 days,4
211,4/7/20,58,"[0.0, 0.0, 0.0, 0.0, -6.0, -6.0, -8.0, -8.0, -16.0, 40.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 36.0, 36.0, 36.0, 36.0, 34.0, 34.0, 32.0, 32.0, 32.0, 32.0]","[0.0, 0.0, 0.0, 6.0, 0.0, 2.0, 0.0, 8.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0]",0.838709677,24.75,13 days,13
212,3/30/20,64,"[0.0, 64.0, 63.0, 62.0, 62.0, 62.0, 61.0, 60.0, 59.0, 58.0, 56.0, 56.0, 55.0, 54.0, 53.0, 53.0, 53.0, 53.0, 53.0, 52.0, 52.0, 52.0, 50.0, 47.0, 44.0, 43.0, 43.0, 42.0, 42.0, 41.0, 39.0, 38.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 3.0, 3.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0, 1.0]",0.838709677,50.6875,9 days,9
