sku_dc_pair_index,complete_tm,order_amount,test_inv,test_demand,ave_demand,ave_inv,vlt
230,3/15/20,58,"[0, 0.0, 0.0, -3.0, -3.0, -9.0, -9.0, 49.0, 40.0, 34.0, 34.0, 34.0, 31.0, 22.0, 16.0, 13.0, 10.0, 1.0, -5.0, -20.0, -29.0]","[0.0, 0.0, 3.0, 0.0, 6.0, 0.0, 0.0, 9.0, 6.0, 0.0, 0.0, 3.0, 9.0, 6.0, 3.0, 3.0, 9.0, 6.0, 15.0, 9.0, 15.0]",4.857142857,9.80952381,6 days
231,3/26/20,29,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.0, 27.0, 25.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 6.0]",1.111111111,9,5 days
232,3/3/20,166,"[-3.0, -6.0, -11.0, -13.0, 152.0, 149.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 148.0, 139.0, 125.0, 105.0, 90.0, 86.0, 84.0, 84.0, 76.0, 74.0, 69.0, 66.0, 63.0, 61.0, 59.0]","[3.0, 5.0, 2.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 14.0, 20.0, 15.0, 4.0, 2.0, 0.0, 8.0, 2.0, 5.0, 3.0, 3.0, 2.0, 2.0, 0.0]",3.466666667,97.63333333,6 days
233,3/25/20,23,"[1, 1.0, 1.0, 1.0, 1.0, -1.0, 20.0, 20.0, 20.0, 19.0]","[0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 1.0]",0.6,8.3,5 days
234,3/3/20,135,"[0, 0.0, 0.0, 0.0, 135.0, 135.0, 135.0, 135.0, 135.0, 135.0, 135.0, 135.0, 128.0, 121.0, 114.0, 106.0, 98.0, 93.0, 83.0, 72.0, 58.0, 57.0, 52.0, 41.0, 38.0, 37.0, 37.0, 37.0, 37.0, 37.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 7.0, 7.0, 8.0, 8.0, 5.0, 10.0, 11.0, 14.0, 1.0, 5.0, 11.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.266666667,77.53333333,3 days
235,3/23/20,13,"[0, -3.0, -3.0, -4.0, -5.0, -6.0, 1.0, -11.0, -13.0, -14.0, -17.0, -17.0]","[3.0, 0.0, 1.0, 1.0, 1.0, 6.0, 12.0, 2.0, 1.0, 3.0, 0.0, 1.0]",2.583333333,-7.666666667,5 days
236,3/3/20,47,"[4.0, 0.0, 0.0, 0.0, 47.0, 41.0, 39.0, 39.0, 38.0, 38.0, 7.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0]","[4.0, 0.0, 0.0, 0.0, 6.0, 2.0, 0.0, 1.0, 0.0, 31.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.8,6.766666667,6 days
237,3/17/20,34,"[4, 4.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 36.0, 36.0, 26.0, 26.0, 26.0, 26.0, 22.0, 22.0, 20.0, 18.0, 6.0, 4.0]","[0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 2.0, 12.0, 2.0, 2.0]",1.714285714,13.9047619,8 days
238,3/14/20,32,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 27.0, 23.0, 23.0, 20.0, 18.0, 15.0, 15.0, 13.0, 7.0, 4.0, 2.0, -2.0, -4.0, -4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 4.0, 0.0, 3.0, 2.0, 3.0, 0.0, 2.0, 6.0, 3.0, 2.0, 4.0, 2.0, 0.0, 4.0]",1.538461538,7.230769231,10 days
239,3/27/20,44,"[23, 21.0, 18.0, 17.0, 15.0, 14.0, 13.0, 13.0, 13.0, 55.0, 55.0]","[2.0, 3.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 2.0]",1.272727273,23.36363636,8 days
240,3/29/20,9,"[0, -2.0, -4.0, -5.0, -5.0, -5.0, -7.0, -7.0, -7.0, -9.0, -9.0]","[2.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 7.0]",1.454545455,-5.454545455,10 days
241,3/29/20,11,"[2, 1.0, 0.0, -2.0, -3.0, -10.0, -11.0, -11.0, -11.0, -11.0, -11.0]","[1.0, 1.0, 2.0, 1.0, 7.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.181818182,-6.090909091,10 days
242,3/6/20,72,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 71.0, 68.0, 59.0, 46.0, 45.0, 45.0, 45.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 42.0, 41.0, 39.0, 33.0, 28.0, 26.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 9.0, 13.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 2.0, 6.0, 5.0, 2.0, 5.0]",1.7,34.26666667,12 days
243,3/29/20,88,"[35, 32.0, 31.0, 24.0, 20.0]","[3.0, 1.0, 7.0, 4.0, 6.0]",4.2,28.4,4 days
244,3/2/20,121,"[0.0, 0.0, 0.0, 121.0, 49.0, 49.0, 49.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.0, 0.0, 0.0, 72.0, 0.0, 0.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.7,17.53333333,4 days
245,3/23/20,97,"[4, 3.0, -2.0, -10.0, -14.0, -16.0, -16.0, -20.0, -24.0, 69.0, 68.0, 66.0, 61.0, 59.0, 55.0]","[1.0, 5.0, 8.0, 4.0, 2.0, 0.0, 4.0, 4.0, 4.0, 1.0, 2.0, 5.0, 2.0, 4.0, 1.0]",3.133333333,18.86666667,8 days
246,3/22/20,49,"[27, 22.0, 15.0, 15.0, 10.0, 5.0, 1.0, 0.0, 46.0, 42.0, 41.0, 38.0, 35.0, 29.0, 23.0]","[5.0, 7.0, 0.0, 5.0, 5.0, 4.0, 1.0, 3.0, 4.0, 1.0, 3.0, 3.0, 6.0, 6.0, 6.0]",3.933333333,23.26666667,7 days
247,3/4/20,56,"[0.0, 0.0, 0.0, 0.0, 0.0, 54.0, 46.0, 39.0, 31.0, 18.0, 14.0, 14.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 4.0, 3.0, -2.0, -5.0, -9.0, -15.0, -18.0, -21.0, -25.0]","[0.0, 0.0, 0.0, 0.0, 2.0, 8.0, 7.0, 8.0, 13.0, 4.0, 0.0, 7.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 5.0, 3.0, 4.0, 6.0, 3.0, 3.0, 4.0, 3.0]",2.8,6.1,10 days
248,3/2/20,125,"[0, -8.0, 108.0, 105.0, 99.0, 99.0, 98.0, 97.0, 95.0, 91.0, 89.0, 87.0, 86.0, 84.0, 82.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 73.0, 72.0, 70.0, 69.0, 68.0, 66.0, 63.0, 61.0]","[8.0, 9.0, 3.0, 6.0, 0.0, 1.0, 1.0, 2.0, 4.0, 2.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 2.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0]",2.275862069,76.82758621,1 days
249,3/10/20,17,"[1, 1.0, 1.0, 1.0, 1.0, 1.0, 16.0, 16.0, 16.0, 15.0, 15.0, 15.0, 13.0, 12.0, 12.0, 10.0, 9.0, 9.0, 7.0, 7.0, 7.0, 5.0, 1.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 0.0, 2.0, 4.0, 1.0, 1.0, 1.0]",0.8,7.6,5 days
250,3/22/20,117,"[20, 18.0, 18.0, 17.0, 133.0, 133.0, 128.0, 127.0, 124.0, 124.0, 124.0]","[2.0, 0.0, 1.0, 1.0, 0.0, 5.0, 1.0, 3.0, 0.0, 0.0, 1.0]",1.272727273,87.81818182,3 days
251,3/22/20,155,"[5, 5.0, 5.0, 5.0, 5.0, 160.0, 160.0, 160.0, 160.0, 159.0, 158.0, 157.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 12.0]",1.25,94.91666667,4 days
252,3/2/20,76,"[51.0, 48.0, 45.0, 119.0, 113.0, 110.0, 98.0, 96.0, 96.0, 86.0, 83.0, 82.0, 79.0, 78.0, 78.0, 76.0, 74.0, 72.0, 71.0, 70.0, 70.0, 70.0, 70.0, 70.0, 69.0, 67.0, 64.0, 63.0, 61.0, 61.0]","[3.0, 3.0, 2.0, 6.0, 3.0, 12.0, 2.0, 0.0, 10.0, 3.0, 1.0, 3.0, 1.0, 0.0, 2.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 1.0, 2.0, 0.0, 3.0]",2.3,76.33333333,3 days
253,3/18/20,105,"[4, 3.0, 1.0, -4.0, 99.0, 95.0, 95.0, 91.0, 89.0, 84.0, 81.0, 75.0, 69.0, 67.0, 66.0]","[1.0, 2.0, 5.0, 2.0, 4.0, 0.0, 4.0, 2.0, 5.0, 3.0, 6.0, 6.0, 2.0, 1.0, 2.0]",3,61,3 days
254,3/23/20,70,"[0, 0.0, -2.0, -4.0, -5.0, -6.0, -9.0, -12.0, -18.0, -20.0, 47.0, 44.0, 43.0, 40.0, 33.0, 32.0]","[0.0, 2.0, 2.0, 1.0, 1.0, 3.0, 3.0, 6.0, 2.0, 3.0, 3.0, 1.0, 3.0, 7.0, 1.0, 1.0]",2.4375,10.1875,9 days
255,3/27/20,26,"[10, 9.0, 9.0, 7.0, 6.0, 6.0, 6.0, 6.0, 32.0, 31.0]","[1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",0.6,12.2,7 days
256,3/12/20,48,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.0, 27.0, 18.0, 1.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -4.0, -5.0, -5.0, -6.0, -6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 11.0, 9.0, 17.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0]",2.076923077,-0.307692308,8 days
257,2/24/20,47,"[47.0, 47.0, 45.0, 44.0, 42.0, 39.0, 36.0, 35.0, 29.0, 29.0, 27.0, 25.0, 22.0, 22.0, 21.0, 20.0, 19.0, 18.0, 15.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 11.0]","[0.0, 2.0, 1.0, 2.0, 3.0, 3.0, 1.0, 6.0, 0.0, 2.0, 2.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",1.2,24.43333333,5 days
258,3/20/20,79,"[4, 3.0, 1.0, -2.0, -6.0, -7.0, -7.0, -7.0, -10.0, 67.0, 53.0, 45.0, 42.0, 38.0, 32.0, 27.0, 23.0, 21.0]","[1.0, 2.0, 3.0, 4.0, 1.0, 0.0, 0.0, 3.0, 2.0, 14.0, 8.0, 3.0, 4.0, 6.0, 5.0, 4.0, 2.0, 4.0]",3.666666667,17.61111111,8 days
259,3/18/20,50,"[2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 48.0, 45.0, 44.0, 40.0, 38.0, 34.0, 34.0, 34.0, 34.0, 30.0]","[2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 1.0, 4.0, 2.0, 4.0, 0.0, 0.0, 0.0, 4.0, 11.0]",1.833333333,24.05555556,6 days
260,3/25/20,46,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.0, 26.0, 26.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 20.0, 5.0]",4.090909091,9.454545455,6 days
261,3/6/20,56,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 48.0, 31.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 21.0, 16.0, 13.0, 12.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 17.0, 8.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.0, 3.0, 1.0, 2.0]",1.566666667,17.43333333,12 days
262,3/26/20,58,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.0, 51.0, 34.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 4.0, 17.0, 7.0]",1.631578947,7.368421053,15 days
263,2/28/20,15,"[19.0, 19.0, 19.0, 18.0, 18.0, 18.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 16.0, 16.0, 15.0, 15.0, 14.0, 14.0, 12.0, 11.0, 10.0, 10.0, 10.0, 9.0, 8.0, 8.0, 8.0, 7.0, 6.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 3.0]",0.533333333,13.96666667,7 days
264,3/24/20,159,"[7, 7.0, 7.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 164.0, 164.0, 158.0, 153.0, 136.0]","[0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 5.0, 17.0, 10.0]",2.666666667,55.4,9 days
265,3/24/20,37,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 28.0, 26.0, 26.0, 22.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 4.0, 2.0]",1.133333333,8.866666667,9 days
266,3/18/20,56,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,15,12 days
267,3/10/20,38,"[28, 24.0, 16.0, 10.0, 4.0, 2.0, 0.0, 0.0, 0.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 35.0, 35.0, 35.0, 33.0, 33.0, 29.0, 29.0, 27.0, 21.0]","[4.0, 8.0, 6.0, 6.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 2.0, 0.0, 4.0, 0.0, 2.0, 6.0, 2.0]",1.678571429,26.46428571,8 days
268,2/27/20,7,"[9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 4.0, 3.0, 2.0, -1.0, -3.0, -6.0, -8.0, -14.0, -14.0, -14.0, -15.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -29.0, -35.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 1.0, 1.0, 3.0, 2.0, 3.0, 2.0, 6.0, 0.0, 0.0, 1.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 6.0, 2.0]",1.533333333,-6.2,18 days
269,3/27/20,58,"[31, 19.0, 15.0, 11.0, 11.0, 7.0, 65.0, 65.0]","[12.0, 4.0, 4.0, 0.0, 4.0, 0.0, 0.0, 0.0]",3,28,5 days
270,3/28/20,35,"[6, 2.0, 2.0, 2.0, -2.0, -2.0, -6.0, -10.0, -12.0, -12.0, -12.0, 20.0]","[4.0, 0.0, 0.0, 4.0, 0.0, 4.0, 4.0, 2.0, 0.0, 0.0, 3.0, 6.0]",2.25,-2,10 days
271,3/26/20,26,"[22, 20.0, 16.0, 11.0, 9.0, 4.0, 0.0, 0.0, 25.0, 22.0, 19.0]","[2.0, 4.0, 5.0, 2.0, 5.0, 4.0, 0.0, 1.0, 3.0, 3.0, 0.0]",2.636363636,13.45454545,7 days
272,3/26/20,58,"[20, 18.0, 15.0, 15.0, 15.0, 14.0, 14.0, 14.0, 14.0, 13.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 8.0, 5.0, 60.0, 56.0, 49.0]","[2.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 3.0, 4.0, 7.0, 3.0]",1.454545455,17.86363636,18 days
273,3/23/20,44,"[6, 6.0, 6.0, 6.0, 3.0, 0.0, 27.0, 24.0, 24.0, 24.0, 22.0, 22.0]","[0.0, 0.0, 0.0, 3.0, 3.0, 17.0, 3.0, 0.0, 0.0, 2.0, 0.0, 3.0]",2.583333333,14.16666667,5 days
274,3/1/20,37,"[0.0, 0.0, 29.0, 22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 20.0, 20.0, 18.0, 18.0, 18.0, 17.0, 15.0, 13.0]","[0.0, 8.0, 7.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 2.0, 2.0, 1.0]",0.833333333,18.93333333,8 days
275,3/16/20,50,"[1, 1.0, 1.0, 1.0, 1.0, 1.0, 51.0, 49.0, 45.0, 43.0, 43.0, 37.0, 34.0, 33.0, 24.0, 21.0, 19.0, 17.0, 12.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 2.0, 0.0, 6.0, 3.0, 1.0, 9.0, 3.0, 2.0, 2.0, 5.0, 4.0]",2.263157895,22.84210526,5 days
276,3/25/20,36,"[13, 13.0, 12.0, 48.0, 47.0, 46.0, 45.0]","[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0]",0.857142857,32,2 days
277,3/23/20,25,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 21.0, 14.0, 8.0, 8.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 7.0, 6.0, 0.0, 6.0, 0.0]",0.793103448,2.551724138,22 days
278,3/12/20,33,"[22, 22.0, 21.0, 21.0, 54.0, 54.0, 53.0, 53.0, 52.0, 52.0, 51.0, 51.0, 51.0, 51.0, 51.0, 51.0, 51.0, 50.0, 49.0, 45.0, 40.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 4.0, 5.0, 2.0]",0.80952381,45,3 days
279,3/9/20,49,"[-8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, 41.0, 41.0, 41.0, 41.0, 41.0, 36.0, 35.0, 30.0, 27.0, 26.0, 25.0, 23.0, 23.0, 21.0, 21.0, 21.0, 21.0, 21.0, 20.0, 18.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 1.0, 5.0, 3.0, 1.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0]",0.766666667,16.43333333,21 days
280,3/28/20,36,"[34, 34.0, 28.0, 16.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 38.0]","[0.0, 6.0, 12.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0]",2.666666667,14.83333333,10 days
281,3/12/20,14,"[0, 0.0, 0.0, 0.0, 0.0, 12.0, 11.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 1.0, 1.0, 1.0, -1.0, -5.0, -7.0, -10.0, -10.0]","[0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 2.0, 4.0, 2.0, 3.0, 0.0, 0.0]",1.090909091,1.818181818,4 days
282,3/23/20,78,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, -8.0, -12.0, -13.0, -24.0, -27.0, -27.0, -27.0, -29.0, -31.0, -31.0, -32.0, -32.0, 43.0, 41.0, 33.0, 31.0, 31.0, 30.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 8.0, 4.0, 1.0, 11.0, 3.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 3.0, 2.0, 8.0, 2.0, 0.0, 1.0, 0.0]",1.633333333,-2.433333333,36 days
283,3/24/20,21,"[0, 0.0, 21.0, 9.0, 2.0, -10.0, -10.0]","[0.0, 0.0, 12.0, 7.0, 12.0, 0.0, 1.0]",4.571428571,1.714285714,1 days
284,3/25/20,62,"[1, 1.0, 0.0, 62.0, 61.0, 55.0, 44.0]","[0.0, 1.0, 0.0, 1.0, 6.0, 11.0, 1.0]",2.857142857,32,2 days
285,3/20/20,59,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 58.0, 44.0, 41.0, 34.0, 31.0, 23.0, 20.0, 11.0, 11.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0, 3.0, 7.0, 3.0, 8.0, 3.0, 9.0, 0.0, 0.0]",1.6,9.1,26 days
286,3/25/20,4,"[0, 0.0, 0.0, 4.0, -4.0, -6.0, -12.0]","[0.0, 0.0, 0.0, 8.0, 2.0, 6.0, 5.0]",3,-2.571428571,2 days
287,3/25/20,5,"[0, 0.0, 0.0, 3.0, -13.0, -19.0, -19.0]","[0.0, 0.0, 2.0, 16.0, 6.0, 0.0, 0.0]",3.428571429,-6.857142857,2 days
288,3/19/20,115,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 112.0, 112.0, 110.0, 108.0, 108.0, 105.0, 99.0, 97.0, 79.0, 68.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 2.0, 2.0, 0.0, 3.0, 6.0, 2.0, 18.0, 11.0, 0.0]",1.566666667,33.26666667,25 days
289,3/5/20,59,"[3.0, 2.0, -1.0, -1.0, -1.0, -1.0, 53.0, 47.0, 44.0, 41.0, 35.0, 34.0, 33.0, 26.0, 23.0, 19.0, 12.0, 9.0, 2.0, -8.0, -13.0, -16.0, -19.0, -22.0, -26.0, -26.0, -33.0, -34.0, -37.0, -44.0]","[1.0, 3.0, 0.0, 0.0, 0.0, 5.0, 6.0, 3.0, 3.0, 6.0, 1.0, 1.0, 7.0, 3.0, 4.0, 7.0, 3.0, 7.0, 10.0, 5.0, 3.0, 3.0, 3.0, 4.0, 0.0, 7.0, 1.0, 3.0, 7.0, 1.0]",3.566666667,3.366666667,8 days
290,3/21/20,75,"[61, 55.0, 37.0, 37.0, 32.0, 30.0, 26.0, 99.0, 93.0, 93.0, 93.0, 93.0, 93.0, 93.0, 93.0]","[6.0, 18.0, 0.0, 5.0, 2.0, 4.0, 2.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.866666667,68.53333333,6 days
291,3/29/20,44,"[0, 0.0, -1.0, -2.0, -2.0, -3.0, -4.0, -5.0, -7.0]","[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0]",1.111111111,-2.666666667,8 days
292,3/8/20,41,"[3, 0.0, -4.0, -8.0, -12.0, -17.0, -19.0, -19.0, 20.0, 18.0, 14.0, 12.0, 6.0, 6.0, 6.0, 0.0, -6.0, -9.0, -11.0, -13.0, -17.0, -20.0, -24.0, -24.0, -26.0, -29.0, -31.0, -34.0, -40.0]","[3.0, 4.0, 4.0, 4.0, 5.0, 2.0, 0.0, 2.0, 2.0, 4.0, 2.0, 6.0, 0.0, 0.0, 6.0, 6.0, 3.0, 2.0, 2.0, 4.0, 3.0, 4.0, 0.0, 2.0, 3.0, 2.0, 3.0, 6.0, 1.0]",2.931034483,-9.586206897,7 days
